id,name,nickname,review_content,rating,write_date
y_7_024,전주 투썸스테이-서신점,소*****,한주가 시작되는 월요일 입니다.모두들 활기찬 한주를 보내세요. 오늘은 전라북도 전주로 출장을 나오게되어 바쁜하루 일과를 마치고 여기어때 어플에 들어가 전주 서신동에 있는 투썸스테이로 숙소를 정했어요. 전주에서는 주로 중화산동으로 숙소를 정하곤 했는데 서신동쪽으로 옮겨 생활해볼까 합니다. 네비로 도착하니 주차장 앞 도로변이 공사중이라 조심해서주차장으로 입차했어요. 5층객실에 들어오니 깔끔하고 단정히 인테리어 했네요.티비도 엄청크고 공기청정기도있고 창너머로 하천이 흐르네요. 이정도면 좋은 모텔이네요,4,9개월 전
y_7_025,전주 투썸스테이-서신점,진중하고완고한기념공원,"금연구역이고, 실이 깨끗해서 좋았습니다. 다음에도 이용할 거 같구 사장님이 너무 친절하시네용",5,2개월 전
y_7_026,전주 투썸스테이-서신점,여기어때고객님,"객실이 너무 깨끗하고 좋습니다!! 침대도 너무 편하고 수면가운도 길어서 입고있기도 너무 편합니다. 주차장도 많이 넓고 주차공간도 커서 너무 주차하기 편합니다! 최고의 서비스라고 생각합니다. 많은 OTT서비스를 제공해주시는 것도 좋고 티비도 커서 아주 좋습니다👍👍👍아 웨이브랑 넷플, 디즈니 됩니다!! 다음에 방문해서는 더 좋은 사진 많이 찍어서 다른 분들한테 자랑하고 싶어요!!! 좋은 시설과 친절한 서비스에 너무 감사드리고 다음에도 자주 이용하겠습니다!!",5,11개월 전
y_7_027,전주 투썸스테이-서신점,NewType25,리모델링 후라 매우 깨끗하고 시설도 너무 좋았습니다. 조식도 훌륭하고 직원분도 매우 친절하시네요. 출장때마다 이용할 것 같습니다.,5,1년 전
y_7_028,전주 투썸스테이-서신점,입술로,"아 또 사진을 깜빡했네요.숙소에 늦게도착해서 잠만자고 정신없이 나오느라구요,숙박잡을때 꼭 자는곳이예요.모텔보다 확실히 깔끔하고 쩌들은담배냄새안나서 그점 너무 좋구요.싸구려방향제냄새안나서 만족하고요,침구도 청결합니다.침구도 락스냄새 작렬하는거 질색팔색하는데 그러지않아서 맘에들구요.넷플이 안될때가 있긴한데.우선 냄새와 침구에 아주아주 예민한편이라 침구안가는 모텔보다 훨낫구 이상한 향이나 냄새없어서 좋아요. 여러사람 어떤사람이오고간지도 모르는 그런곳보다 그래도 어쩔수없이 밖에서 자는경우 꼭 이곳을 선택합니다.",3,4개월 전
y_7_029,전주 투썸스테이-서신점,대동여유랑자,"숙소 컨디션이 정말 좋았습니다. 매우 깔끔했고 담배냄새도 없었고요. 객실 온도와 공기청정기 사용, 화장실에 핸드워시 폼도, 특히 베드가 살짝 딱딱한 폼형태로 너무 잘 잤습니다. 주차할 곳도 정말 많았고 덕분에 하루밤 잘 묵고 갔습니다",5,1년 전
y_7_030,전주 투썸스테이-서신점,us7209,조용하고 좋았습니다. 특히 조식에 나오는 세러러드가 맛있었어요.,4,2개월 전
y_7_031,전주 투썸스테이-서신점,이현서바라기,청결하고 친절해요 ㅎㅎ,5,1개월 전
y_7_032,전주 투썸스테이-서신점,진두몽,이쪽 근처에서는 제일 깨끗하고 친절하고 주차장도 넓고 이용하기 편한곳입니다 티비도 크고 너무 좋아요,5,5개월 전
y_7_033,전주 투썸스테이-서신점,페페70,"전에 묵었던 호텔보다 티비가 크고 호텔에 없던 공기청정기, 스타일러, 비데가 있어서 여기가 호텔보다 더 좋은데 하며 웃었네요 신축인지 관리가 잘 되어있는건지 아주 깨끗하고 냄새가 없어서 아주 좋았네요 드라이어, 미니 냉장고(생수 작은거 2병 있어요), 2인용 탁자 의자 세트 있어요 작고 아담하지만 필요한건 거의 다 있는것 같네요 복도에 전자렌지 정수기 있어서 잘 활용하심 좋을것 같네요 아침 무료조식으론 토스트, 라면, 누룽지가 있네요 간단히 아침식사 할수 있어서 좋네요",5,10개월 전
y_7_034,전주 투썸스테이-서신점,대구고책임,깔끔하고 매니져님은 친절한 투썸스테이로 오세요,5,1개월 전
y_7_035,전주 투썸스테이-서신점,스마트젠틀가이,출장때마다 이용하는곳입니다 벌써 10번넘게 이용한거 같아요 바로앞에 천변길이 있어서 산책이나 운동하기 좋아요 전주에서 조용하고 깨끗하게 지낼수 있는곳이에요,5,2개월 전
y_7_036,전주 투썸스테이-서신점,신*****,깨끗하고 좋아요. 근데 샤워기 수압이 살짝 낮아요. 하지만 씻는데 불편함은 없어요. 그리고 침대 커버가 자꾸 벗겨져서 자면서 계속 정리했어요. 그거 빼면 다 좋아요,4,8개월 전
y_7_037,전주 투썸스테이-서신점,한국민속촌이야,깔끔하고 위치가 좋아요,4,1개월 전
y_7_038,전주 투썸스테이-서신점,암적색누나,좋았습니다 ㅎㅎㅎㅎㅎ,5,12일 전
y_7_039,전주 투썸스테이-서신점,손오공9293,숙소가 엄청깨끗하고 침구가 좋아요,5,2개월 전
y_7_040,전주 투썸스테이-서신점,letsko4,호텔은 아니고 모텔이라 해야 될 시설인데 깔금하고 엄청 큰 TV와 스타일러가 있어 옷 보관하는데 좋았습니다. 숙박만 할꺼면 괜찮아요 ㅋ,4,10개월 전
y_7_041,전주 투썸스테이-서신점,다정하고꼼꼼한똬리,너무 좋아오 최옥입니닿ㅎㅎ,5,7개월 전
y_7_042,전주 투썸스테이-서신점,엽이에요,깔끔하고 좋았어요 앞에 강도 있어서 짧게 걷기 좋았습니다,5,11개월 전
y_7_043,전주 투썸스테이-서신점,여기어때 이용 고객,근처에 롯데백화점 있어 도보 이용 가능하고 위치 좋아서 전주 어디든 이용 용이함 간단하게 조식도 제공해주고 있구요 객실은 깨끗하고 조용하고 주차시설도 좋습니다 주변 상가도 많고 위치도 괜찮습니다 침대도 넓고 티비도 크고 좋네요 만족합니다 근처에 롯데백화점 있어 도보 이용 가능하고 위치 좋아서 전주 어디든 이용 용이함 간단하게 조식도 제공해주고 있구요 객실은 깨끗하고 조용하고 주차시설도 좋습니다 주변 상가도 많고 위치도 괜찮습니다 침대도 넓고 티비도 크고 좋네요 만족합니다,5,1년 전
y_7_044,전주 투썸스테이-서신점,여기어때 이용 고객,근처에 롯데백화점 있어 도보 이용 가능하고 위치 좋아서 전주 어디든 이용 용이함 간단하게 조식도 제공해주고 있구요 객실은 깨끗하고 조용하고 주차시설도 좋습니다 주변 상가도 많고 위치도 괜찮습니다 침대도 넓고 티비도 크고 좋네요 만족합니다 근처에 롯데백화점 있어 도보 이용 가능하고 위치 좋아서 전주 어디든 이용 용이함 간단하게 조식도 제공해주고 있구요 객실은 깨끗하고 조용하고 주차시설도 좋습니다 주변 상가도 많고 위치도 괜찮습니다 침대도 넓고 티비도 크고 좋네요 만족합니다,5,1년 전
y_7_045,전주 투썸스테이-서신점,여기어때 이용 고객,근처에 롯데백화점 있어 도보 이용 가능하고 위치 좋아서 전주 어디든 이용 용이함 간단하게 조식도 제공해주고 있구요 객실은 깨끗하고 조용하고 주차시설도 좋습니다 주변 상가도 많고 위치도 괜찮습니다 침대도 넓고 티비도 크고 좋네요 만족합니다 근처에 롯데백화점 있어 도보 이용 가능하고 위치 좋아서 전주 어디든 이용 용이함 간단하게 조식도 제공해주고 있구요 객실은 깨끗하고 조용하고 주차시설도 좋습니다 주변 상가도 많고 위치도 괜찮습니다 침대도 넓고 티비도 크고 좋네요 만족합니다,5,1년 전
y_7_046,전주 투썸스테이-서신점,역이얻앵,화장실 물이 잘 안 빠진 점은 아쉬웠지만 나름 깔끔하고 좋았습니다,4,11개월 전
y_7_047,전주 투썸스테이-서신점,백다섯살검색어,주차장도 넓고 객실도 냄새도 안나구 깔끔하고 좋았어요 그리고 접근성도 좋았습니다,4,8개월 전
y_7_048,전주 투썸스테이-서신점,건치치와와,방도 깔끔하고 위치도 굿굿! 창도 넓어서 밖이 훤히 보이는게 좋았습니다! 수압이 약한건 조금 아쉬웠어요!,5,6개월 전
y_7_049,전주 투썸스테이-서신점,완이쓰,좋아요 주차장도 편해요,5,2개월 전
y_7_050,전주 투썸스테이-서신점,쭈인장,객실이 깨끗하고 서비스가 친절합니다,4,3개월 전
y_7_051,전주 투썸스테이-서신점,박씨가족1,전주 추천입니다. 전주가면 다시꼭감.,4,6개월 전
y_7_052,전주 투썸스테이-서신점,열정적이고다감한지붕,잘 쉬었다가 갖니다~!!!,4,8개월 전
y_7_053,전주 투썸스테이-서신점,ihbs22,투썸 스테이중 저는 서신점이 좋습니다. 방이 다소 작은거 빼고는.다른 지점보다,4,11개월 전
y_7_054,전주 투썸스테이-서신점,반성적인분석가,편안하고 ott도 잘되고 좋았습니다 !,4,8개월 전
y_7_055,전주 투썸스테이-서신점,시끌시끌한살구,리모델링한 지 얼마 안된 시설이라 내부 인테리어나 룸 컨디션 매우 쾌적하고 좋았습니다. 욕실 용품도 디스펜서로 되어 있어서 좋았구요~ 급하게 예약했는데 만족스러워서 다음에 다른 객실로 또 이용해보려고 합니다~!,5,1년 전
y_7_056,전주 투썸스테이-서신점,이라크송,만족합니다. 조식으로 나온 샐러드. 샌드위치도 좋아요.,5,5개월 전
y_7_057,전주 투썸스테이-서신점,여기어때 이용 고객,잘쉬다 갑니다 객실 따뜻하고 청결해서 잘 이용했습니다 주차하기도 편했구요 다음에 또 들를게요 잘쉬다 갑니다 객실 따뜻하고 청결해서 잘 이용했습니다 주차하기도 편했구요 다음에 또 들를게요,5,1년 전
y_7_058,전주 투썸스테이-서신점,아이셔마싯쪙,"역시,,언제나 가도 청결한 투썸스테이... 진짜 n번째 이용중인데... 매번이용할때마다 만족.. 특히 이번방호수가 유독 더 만족스럽네요! 항상 이컨디션 유지해주셨으면!! 평생이용할게요ㅠㅠㅠ💖💖",5,6개월 전
y_7_059,전주 투썸스테이-서신점,미적인천체,추운날씨는 아니였지만 낮에 들어갔을때도 따뜻한 기운이 있어서 너무 좋았어요~바닥이 뜨끈뜨끈. 마치 찜질방같은! 침대안에 있으면 바닥의 따뜻한 기운이 없어서 쫌 쌀쌀한가?싶지만 자면서 땀이 날 정도로 따뜻! 겨울에는 여기만 갈거같아요오. 깔끔하고 따뜻하고 완전 굿입니당,4,7개월 전
y_7_060,전주 투썸스테이-서신점,한국민속촌이야,깔끔하고 좋습니다 다음에도 이영흘게툐,4,4개월 전
y_7_061,전주 투썸스테이-서신점,카구카구,숙소가 깨끗하고 좋았어요,5,1개월 전
y_7_062,전주 투썸스테이-서신점,감동적이고독특한콩우유,항상 이용하게 되는 좋은 숙소~!!,4,7개월 전
y_7_063,전주 투썸스테이-서신점,감동적이고독특한콩우유,항상 이용하게 되는 좋은 숙소~!!,4,7개월 전
y_7_064,전주 투썸스테이-서신점,감동적이고독특한콩우유,항상 이용하게 되는 좋은 숙소~!!,4,7개월 전
y_7_065,전주 투썸스테이-서신점,감동적이고독특한콩우유,항상 이용하게 되는 좋은 숙소~!!,4,7개월 전
y_7_066,전주 투썸스테이-서신점,새벽시장,깨끗하고 친절하십니다,5,7개월 전
y_7_067,전주 투썸스테이-서신점,순대고알파고,조식도 맘에 들고 잘 잤어용ㅎ,5,4개월 전
y_7_068,전주 투썸스테이-서신점,온화하고바람직한나폴리피자,무조건 싸다고 좋은게 아니라는걸 느낌. 특히 책상이 편했음. 출장 다니시는분들에게 좋을 듯 함. 어설프게 이것저것 주는것 보다 나았음,5,6개월 전
y_7_069,전주 투썸스테이-서신점,광명동굴꺼병이,새벽 늦게 도착했지만 불편함 없었고 객실 컨디션 너무 깔끔하고 좋았어요,5,9개월 전
y_7_070,전주 투썸스테이-서신점,akdlakdl,프론트에서 맞이해주시는분 정말친절하십니다^^ 숙소도 밤새 따뜻했어요,5,1년 전
y_7_071,전주 투썸스테이-서신점,스카이상하이,아주 좋은 가성비 좋은 호텔 이네요..,4,10개월 전
y_7_072,전주 투썸스테이-서신점,서른둘꿈,깔끔하고 편히 잘 쉬었어요!,4,4개월 전
y_7_073,전주 투썸스테이-서신점,이라크송,항상 전주에 출장시 이용하는데 만족합니다 . 조식도 간단하게 이용가능해서 조아요.,5,7개월 전
y_7_074,전주 투썸스테이-서신점,쓰린목각,좋아요. 깔끔하고 티비도 커요,5,7개월 전
y_7_075,전주 투썸스테이-서신점,다정하고꼼꼼한똬리,낄끄하고 좋앗어오 ㅎㅎ,5,10개월 전
y_7_076,전주 투썸스테이-서신점,다정하고꼼꼼한똬리,너무 잘 쉬다가 갑니다!,5,6개월 전
y_7_077,전주 투썸스테이-서신점,다정하고꼼꼼한똬리,너무 잘 쉬다가 갑니다!,5,6개월 전
y_7_078,전주 투썸스테이-서신점,호마니,청결하고 좋았습니다. 수압만 좀 해결하면 더 좋을거같습니다,5,9개월 전
y_7_079,전주 투썸스테이-서신점,욱데렐라,출장으로 전주에 오게되어 예약했는데요. 방 컨디션부터 조식까지 아주 좋았습니다.,5,1년 전
y_7_080,전주 투썸스테이-서신점,akdlakdl,깔끔했어요. 잘 쉬다 갑니다~,5,12개월 전
y_7_081,전주 투썸스테이-서신점,아리까리한바다가재,최고입니다 숙소가 너무 좋아요,5,7개월 전
y_7_082,전주 투썸스테이-서신점,낙하시마,깨끗해요 화장실이 깔끔해요,3,5개월 전
y_7_083,전주 투썸스테이-서신점,남다르고깔끔한신호기,전주오면 자주 찾게되는 숙소입니다,5,6개월 전
y_7_084,전주 투썸스테이-서신점,다정하고꼼꼼한똬리,잘쉬다가나왔습니다ㅜㅎㅎ,4,10개월 전
y_7_085,전주 투썸스테이-서신점,굴눌둘,깔끔하고 좋아요 ㅋㅋㅋ,4,9개월 전
y_7_086,전주 투썸스테이-서신점,이라크송,만족합니다. 항상 이용하는데 깨끗합니다.,5,4개월 전
y_7_087,전주 투썸스테이-서신점,윤티치,오픈한지 얼마 안되서 그런가용 넘 좋아요 완전 굿굿👍🏻👍🏻,5,11개월 전
y_7_088,전주 투썸스테이-서신점,인생완전즐겨,친절해서 좋았어요 ~또 오고 싶네요~,5,9개월 전
y_7_089,전주 투썸스테이-서신점,북악산냉수,덕분에 편하게 잘쉬다가 왔습니다!,5,11개월 전
y_7_090,전주 투썸스테이-서신점,잡다한사령술사,좋아요~ 여자친구가 아주 좋아해요,5,10개월 전
y_7_091,전주 투썸스테이-서신점,다정하고꼼꼼한똬리,잘쉬다가나왔습니다ㅜㅎㅎ,5,10개월 전
y_7_092,전주 투썸스테이-서신점,다정하고꼼꼼한똬리,잘쉬다가나왔습니다ㅜㅎㅎ,5,10개월 전
y_7_093,전주 투썸스테이-서신점,라꼬스떼,항상 애용합니다. 깔끔해요,5,10개월 전
y_7_094,전주 투썸스테이-서신점,굴눌둘,깔끔하고 좋아요 ㅋㅋㅋ,5,9개월 전
